
natural spline
             x          Natural CS          N_Error(%) 
       3.350000       -0.2229310902        7.7472043604
       3.360000       -0.2326166310        7.3573530539
       3.370000       -0.2422631553        6.9941601200
       3.380000       -0.2518693071        6.6540894960
       3.390000       -0.2614337307        6.3341716547
       3.400000       -0.2709550701        6.0318938826
       3.410000       -0.2804319696        5.7451150834
       3.420000       -0.2898630734        5.4719989409
       3.430000       -0.2992470255        5.2109609861
       3.440000       -0.3085824700        4.9606263047
       3.450000       -0.3178680513        4.7197954719
       3.460000       -0.3271024133        4.4874169050
       3.470000       -0.3362842004        4.2625642652
       3.480000       -0.3454120565        4.0444178654
       3.490000       -0.3544846259        3.8322492775
       3.500000       -0.3635005527        3.6254085157
       3.510000       -0.3724584811        3.4233133056
       3.520000       -0.3813570552        3.2254400530
       3.530000       -0.3901949192        3.0313162068
       3.540000       -0.3989707172        2.8405137700
       3.550000       -0.4076830934        2.6526437627
       3.560000       -0.4163306919        2.4673514781
       3.570000       -0.4249121569        2.2843124004
       3.580000       -0.4334261325        2.1032286805
       3.590000       -0.4418712629        1.9238260813
       3.600000       -0.4502461923        1.7458513219
       3.610000       -0.4585495648        1.5690697591
       3.620000       -0.4667800244        1.3932633598
       3.630000       -0.4749362155        1.2182289188
       3.640000       -0.4830167822        1.0437764916
       3.650000       -0.4910203685        0.8697280085
       3.660000       -0.4989456187        0.6959160490
       3.670000       -0.5067911768        0.5221827525
       3.680000       -0.5145556872        0.3483788492
       3.690000       -0.5222377938        0.1743627951
       3.700000       -0.5298361409        0.0000000016
       3.710000       -0.5373496193        0.1747920414
       3.720000       -0.5447781068        0.3499124908
       3.730000       -0.5521217278        0.5252244111
       3.740000       -0.5593806068        0.7006011253
       3.750000       -0.5665548682        0.8759253549
       3.760000       -0.5736446365        1.0510884402
       3.770000       -0.5806500362        1.2259896366
       3.780000       -0.5875711917        1.4005354757
       3.790000       -0.5944082274        1.5746391874
       3.800000       -0.6011612679        1.7482201735
       3.810000       -0.6078304375        1.9212035295
       3.820000       -0.6144158607        2.0935196093
       3.830000       -0.6209176621        2.2651036269
       3.840000       -0.6273359660        2.4358952938
       3.850000       -0.6336708968        2.6058384866
       3.860000       -0.6399225792        2.7748809426
       3.870000       -0.6460911374        2.9429739808
       3.880000       -0.6521766961        3.1100722459
       3.890000       -0.6581793795        3.2761334727
       3.900000       -0.6640993122        3.4411182694
       3.910000       -0.6699366187        3.6049899185
       3.920000       -0.6756914234        3.7677141921
       3.930000       -0.6813638507        3.9292591826
       3.940000       -0.6869540251        4.0895951455
       3.950000       -0.6924620711        4.2486943544
       3.960000       -0.6978881131        4.4065309664
       3.970000       -0.7032322756        4.5630808982
       3.980000       -0.7084946830        4.7183217097
       3.990000       -0.7136754598        4.8722324979
       4.000000       -0.7187747305        5.0247937967
       4.010000       -0.7237926194        5.1759874843
       4.020000       -0.7287292512        5.3257966976
       4.030000       -0.7335847501        5.4742057517
       4.040000       -0.7383592407        5.6212000652
       4.050000       -0.7430528474        5.7667660906
       4.060000       -0.7476656948        5.9108912491
       4.070000       -0.7521979071        6.0535638702
       4.080000       -0.7566496090        6.1947731346
       4.090000       -0.7610209248        6.3345090216
       4.100000       -0.7653119790        6.4727622588
       4.110000       -0.7695228961        6.6095242762
       4.120000       -0.7736538006        6.7447871624
       4.130000       -0.7777048168        6.8785436237
       4.140000       -0.7816760692        7.0107869460
       4.150000       -0.7855676824        7.1415109585
       4.160000       -0.7893797806        7.2707100004
       4.170000       -0.7931124885        7.3983788889
       4.180000       -0.7967659305        7.5245128893
       4.190000       -0.8003402310        7.6491076872
       4.200000       -0.8038355144        7.7721593618
       4.210000       -0.8072519053        7.8936643616
       4.220000       -0.8105895281        8.0136194802
       4.230000       -0.8138485072        8.1320218348
       4.240000       -0.8170289671        8.2488688453
       4.250000       -0.8201310323        8.3641582144
       4.260000       -0.8231548272        8.4778879096
       4.270000       -0.8261004763        8.5900561450
       4.280000       -0.8289681040        8.7006613655
       4.290000       -0.8317578347        8.8097022306
       4.300000       -0.8344697931        8.9171776000
       4.310000       -0.8371041034        9.0230865194
       4.320000       -0.8396608901        9.1274282076
       4.330000       -0.8421402778        9.2302020435
       4.340000       -0.8445423909        9.3314075549
       4.350000       -0.8468673537        9.4310444065
       4.360000       -0.8491152909        9.5291123900
       4.370000       -0.8512863268        9.6256114137
       4.380000       -0.8533805859        9.7205414927
       4.390000       -0.8553981926        9.8139027403
       4.400000       -0.8573392714        9.9056953590
       4.410000       -0.8592039468        9.9959196326
       4.420000       -0.8609923432       10.0845759181
       4.430000       -0.8627045851       10.1716646388
       4.440000       -0.8643407969       10.2571862768
       4.450000       -0.8659011031       10.3411413665
       4.460000       -0.8673856282       10.4235304885
       4.470000       -0.8687944965       10.5043542631
       4.480000       -0.8701278327       10.5836133450
       4.490000       -0.8713857610       10.6613084174
       4.500000       -0.8725684060       10.7374401872
       4.510000       -0.8736758921       10.8120093797
       4.520000       -0.8747083438       10.8850167340
       4.530000       -0.8756658855       10.9564629985
       4.540000       -0.8765486418       11.0263489265
       4.550000       -0.8773567370       11.0946752722
       4.560000       -0.8780902956       11.1614427866
       4.570000       -0.8787494420       11.2266522140
       4.580000       -0.8793343008       11.2903042881
       4.590000       -0.8798449964       11.3523997287
       4.600000       -0.8802816532       11.4129392386
       4.610000       -0.8806443957       11.4719235002
       4.620000       -0.8809333483       11.5293531726
       4.630000       -0.8811486355       11.5852288887
       4.640000       -0.8812903818       11.6395512525
       4.650000       -0.8813587117       11.6923208364
       4.660000       -0.8813537494       11.7435381785
       4.670000       -0.8812756197       11.7932037807
       4.680000       -0.8811244468       11.8413181057
       4.690000       -0.8809003552       11.8878815752
       4.700000       -0.8806034695       11.9328945675
       4.710000       -0.8802339140       11.9763574157
       4.720000       -0.8797918132       12.0182704054
       4.730000       -0.8792772916       12.0586337730
       4.740000       -0.8786904736       12.0974477036
       4.750000       -0.8780314837       12.1347123297
       4.760000       -0.8773004463       12.1704277288
       4.770000       -0.8764974860       12.2045939224
       4.780000       -0.8756227270       12.2372108740
       4.790000       -0.8746762940       12.2682784877
       4.800000       -0.8736583114       12.2977966066
       4.810000       -0.8725689035       12.3257650116
       4.820000       -0.8714081950       12.3521834194
       4.830000       -0.8701763102       12.3770514822
       4.840000       -0.8688733735       12.4003687852
       4.850000       -0.8674995096       12.4221348461
       4.860000       -0.8660548427       12.4423491137
       4.870000       -0.8645394974       12.4610109666
       4.880000       -0.8629535980       12.4781197120
       4.890000       -0.8612972692       12.4936745847
       4.900000       -0.8595706353       12.5076747459
       4.910000       -0.8577738208       12.5201192820
       4.920000       -0.8559069501       12.5310072040
       4.930000       -0.8539701477       12.5403374460
       4.940000       -0.8519635381       12.5481088643
       4.950000       -0.8498872457       12.5543202365
       4.960000       -0.8477413949       12.5589702607
       4.970000       -0.8455261103       12.5620575543
       4.980000       -0.8432415163       12.5635806530
       4.990000       -0.8408877373       12.5635380103
       5.000000       -0.8384648977       12.5619279964
       5.010000       -0.8359731222       12.5587488972
       5.020000       -0.8334125350       12.5539989136
       5.030000       -0.8307832607       12.5476761608
       5.040000       -0.8280854237       12.5397786672
       5.050000       -0.8253191485       12.5303043738
       5.060000       -0.8224845596       12.5192511333
       5.070000       -0.8195817813       12.5066167094
       5.080000       -0.8166109382       12.4923987761
       5.090000       -0.8135721546       12.4765949167
       5.100000       -0.8104655551       12.4592026232
       5.110000       -0.8072912642       12.4402192959
       5.120000       -0.8040494062       12.4196422420
       5.130000       -0.8007401056       12.3974686755
       5.140000       -0.7973634869       12.3736957164
       5.150000       -0.7939196746       12.3483203895
       5.160000       -0.7904087931       12.3213396246
       5.170000       -0.7868309668       12.2927502552
       5.180000       -0.7831863202       12.2625490179
       5.190000       -0.7794749778       12.2307325522
       5.200000       -0.7756970640       12.1972973995
       5.210000       -0.7718527033       12.1622400026
       5.220000       -0.7679420201       12.1255567051
       5.230000       -0.7639651389       12.0872437508
       5.240000       -0.7599221842       12.0472972835
       5.250000       -0.7558132803       12.0057133457
       5.260000       -0.7516385518       11.9624878790
       5.270000       -0.7473981232       11.9176167229
       5.280000       -0.7430921188       11.8710956147
       5.290000       -0.7387206632       11.8229201888
       5.300000       -0.7342838807       11.7730859766
       5.310000       -0.7297818959       11.7215884058
       5.320000       -0.7252148332       11.6684228001
       5.330000       -0.7205828170       11.6135843790
       5.340000       -0.7158859718       11.5570682575
       5.350000       -0.7111244222       11.4988694456
       5.360000       -0.7062982924       11.4389828483
       5.370000       -0.7014077070       11.3774032654
       5.380000       -0.6964527905       11.3141253913
       5.390000       -0.6914336673       11.2491438152
       5.400000       -0.6863504618       11.1824530206
       5.410000       -0.6812032985       11.1140473857
       5.420000       -0.6759923019       11.0439211837
       5.430000       -0.6707175964       10.9720685826
       5.440000       -0.6653793065       10.8984836457
       5.450000       -0.6599775566       10.8231603321
       5.460000       -0.6545124712       10.7460924969
       5.470000       -0.6489841748       10.6672738923
       5.480000       -0.6433927917       10.5866981677
       5.490000       -0.6377384465       10.5043588712
       5.500000       -0.6320212637       10.4202494502
       5.510000       -0.6262413676       10.3343632528
       5.520000       -0.6203988827       10.2466935291
       5.530000       -0.6144939335       10.1572334327
       5.540000       -0.6085266445       10.0659760229
       5.550000       -0.6024971401        9.9729142662
       5.560000       -0.5964055447        9.8780410390
       5.570000       -0.5902519828        9.7813491300
       5.580000       -0.5840365789        9.6828312436
       5.590000       -0.5777594574        9.5824800026
       5.600000       -0.5714207429        9.4802879524
       5.610000       -0.5650205596        9.3762475649
       5.620000       -0.5585590321        9.2703512434
       5.630000       -0.5520362849        9.1625913278
       5.640000       -0.5454524424        9.0529601006
       5.650000       -0.5388076291        8.9414497932
       5.660000       -0.5321019693        8.8280525932
       5.670000       -0.5253355877        8.7127606533
       5.680000       -0.5185086086        8.5955660996
       5.690000       -0.5116211565        8.4764610424
       5.700000       -0.5046733558        8.3554375878
       5.710000       -0.4976653310        8.2324878501
       5.720000       -0.4905972066        8.1076039667
       5.730000       -0.4834691070        7.9807781140
       5.740000       -0.4762811566        7.8520025259
       5.750000       -0.4690334800        7.7212695138
       5.760000       -0.4617262016        7.5885714900
       5.770000       -0.4543594458        7.4539009930
       5.780000       -0.4469333372        7.3172507175
       5.790000       -0.4394480000        7.1786135466
       5.800000       -0.4319035589        7.0379825897
       5.810000       -0.4243001383        6.8953512244
       5.820000       -0.4166378625        6.7507131450
       5.830000       -0.4089168562        6.6040624165
       5.840000       -0.4011372437        6.4553935380
       5.850000       -0.3932991495        6.3047015132
       5.860000       -0.3854026980        6.1519819325
       5.870000       -0.3774480137        5.9972310672
       5.880000       -0.3694352211        5.8404459776
       5.890000       -0.3613644446        5.6816246385
       5.900000       -0.3532358087        5.5207660843
       5.910000       -0.3450494378        5.3578705778
       5.920000       -0.3368054565        5.1929398081
       5.930000       -0.3285039890        5.0259771215
       5.940000       -0.3201451600        4.8569877941
       5.950000       -0.3117290938        4.6859793533
       5.960000       -0.3032559149        4.5129619600
       5.970000       -0.2947257478        4.3379488643
       5.980000       -0.2861387169        4.1609569521
       5.990000       -0.2774949467        3.9820074045
       6.000000       -0.2687945617        3.8011264963
       6.010000       -0.2600376862        3.6183465725
       6.020000       -0.2512244448        3.4337072464
       6.030000       -0.2423549619        3.2472568833
       6.040000       -0.2334293620        3.0590544510
       6.050000       -0.2244477695        2.8691718471
       6.060000       -0.2154103088        2.6776968531
       6.070000       -0.2063171045        2.4847369207
       6.080000       -0.1971682810        2.2904240777
       6.090000       -0.1879639628        2.0949213582
       6.100000       -0.1787042742        1.8984313404
       6.110000       -0.1693893398        1.7012076438
       6.120000       -0.1600192840        1.5035706551
       6.130000       -0.1505942313        1.3059294151
       6.140000       -0.1411143062        1.1088126791
       6.150000       -0.1315796330        0.9129139714
       6.160000       -0.1219903362        0.7191585872
       6.170000       -0.1123465404        0.5288061148
       6.180000       -0.1026483699        0.3436125741
       6.190000       -0.0928959492        0.1660969572
       6.200000       -0.0830894028        0.0000000211
       6.210000       -0.0732299668        0.1504011505
       6.220000       -0.0633233242        0.2851482471
       6.230000       -0.0533762695        0.4063804631
       6.240000       -0.0433955975        0.5181897702
       6.250000       -0.0333881027        0.6295693164
       6.260000       -0.0233605798        0.7649918056
       6.270000       -0.0133198234        1.0231249682
       6.280000       -0.0032726281        2.7415401848
       6.290000        0.0067742114        0.5932622701
       6.300000        0.0168139005        0.0000000931
       6.310000        0.0268408711        0.1096230993
       6.320000        0.0368544611        0.1306393888
       6.330000        0.0468552348        0.1231688163
       6.340000        0.0568437566        0.1050017463
       6.350000        0.0668205910        0.0832764646
       6.360000        0.0767863024        0.0614133455
       6.370000        0.0867414551        0.0412566280
       6.380000        0.0966866134        0.0238888454
       6.390000        0.1066223419        0.0099877742
       6.400000        0.1165492049        0.0000000425
       6.410000        0.1264674324        0.0060318088
       6.420000        0.1363759166        0.0090574481
       6.430000        0.1462732157        0.0099970003
       6.440000        0.1561578874        0.0095369701
       6.450000        0.1660284897        0.0082004184
       6.460000        0.1758835806        0.0063933253
       6.470000        0.1857217179        0.0044360642
       6.480000        0.1955414597        0.0025852810
       6.490000        0.2053413638        0.0010494270
       6.500000        0.2151199881        0.0000000057
       6.510000        0.2248760134        0.0004748163
       6.520000        0.2346086115        0.0005095932
       6.530000        0.2443170769        0.0002665471
       6.540000        0.2540007042        0.0001180203
       6.550000        0.2636587880        0.0005288680
       6.560000        0.2732906227        0.0008680171
       6.570000        0.2828955031        0.0010517483
       6.580000        0.2924727237        0.0010082064
       6.590000        0.3020215789        0.0006754727
       6.600000        0.3115413635        0.0000000043
       6.610000        0.3210312367        0.0010225251
       6.620000        0.3304898171        0.0022315631
       6.630000        0.3399155881        0.0034438462
       6.640000        0.3493070329        0.0044949861
       6.650000        0.3586626350        0.0052368088
       6.660000        0.3679808776        0.0055351159
       6.670000        0.3772602441        0.0052677923
       6.680000        0.3864992179        0.0043231991
       6.690000        0.3956962823        0.0025988020
       6.700000        0.4048499206        0.0000000041
       6.710000        0.4139587637        0.0035252736
       6.720000        0.4230220324        0.0078866060
       6.730000        0.4320390952        0.0129685521
       6.740000        0.4410093205        0.0186665605
       6.750000        0.4499320766        0.0248858180
       6.760000        0.4588067320        0.0315402348
       6.770000        0.4676326550        0.0385515565
       6.780000        0.4764092141        0.0458485825
       6.790000        0.4851357776        0.0533664787
       6.800000        0.4938117139        0.0610461691
       6.810000        0.5024363914        0.0688337984
       6.820000        0.5110091786        0.0766802536
       6.830000        0.5195294437        0.0845407399
       6.840000        0.5279965553        0.0923744021
       6.850000        0.5364098817        0.1001439862
       6.860000        0.5447687913        0.1078155376
       6.870000        0.5530726525        0.1153581291
       6.880000        0.5613208337        0.1227436185
       6.890000        0.5695127032        0.1299464288
       6.900000        0.5776476296        0.1369433517
       6.910000        0.5857249811        0.1437133695
       6.920000        0.5937441262        0.1502374942
       6.930000        0.6017044333        0.1564986229
       6.940000        0.6096052707        0.1624814055
       6.950000        0.6174460069        0.1681721258
       6.960000        0.6252260102        0.1735585936
       6.970000        0.6329446491        0.1786300458
       6.980000        0.6406012920        0.1833770573
       6.990000        0.6481953071        0.1877914602
       7.000000        0.6557260630        0.1918662691
       7.010000        0.6631929281        0.1955956142
       7.020000        0.6705952706        0.1989746799
       7.030000        0.6779324591        0.2019996488
       7.040000        0.6852038619        0.2046676506
       7.050000        0.6924088474        0.2069767161
       7.060000        0.6995467841        0.2089257344
       7.070000        0.7066170402        0.2105144147
       7.080000        0.7136189842        0.2117432511
       7.090000        0.7205519845        0.2126134907
       7.100000        0.7274154095        0.2131271046
       7.110000        0.7342086276        0.2132867619
       7.120000        0.7409310072        0.2130958055
       7.130000        0.7475819166        0.2125582307
       7.140000        0.7541607243        0.2116786661
       7.150000        0.7606667987        0.2104623561
       7.160000        0.7670995081        0.2089151449
       7.170000        0.7734582210        0.2070434634
       7.180000        0.7797423057        0.2048543164
       7.190000        0.7859511307        0.2023552720
       7.200000        0.7920840643        0.1995544524
       7.210000        0.7981404749        0.1964605257
       7.220000        0.8041197310        0.1930826993
       7.230000        0.8100212009        0.1894307139
       7.240000        0.8158442531        0.1855148396
       7.250000        0.8215882558        0.1813458721
       7.260000        0.8272525776        0.1769351302
       7.270000        0.8328365867        0.1722944548
       7.280000        0.8383396517        0.1674362076
       7.290000        0.8437611409        0.1623732724
       7.300000        0.8491004226        0.1571190555
       7.310000        0.8543568654        0.1516874882
       7.320000        0.8595298375        0.1460930294
       7.330000        0.8646187074        0.1403506692
       7.340000        0.8696228435        0.1344759336
       7.350000        0.8745416142        0.1284848891
       7.360000        0.8793743878        0.1223941488
       7.370000        0.8841205328        0.1162208791
       7.380000        0.8887794175        0.1099828066
       7.390000        0.8933504104        0.1036982262
       7.400000        0.8978328799        0.0973860098
       7.410000        0.9022261942        0.0910656156
       7.420000        0.9065297219        0.0847570982
       7.430000        0.9107428314        0.0784811189
       7.440000        0.9148648910        0.0722589576
       7.450000        0.9188952691        0.0661125248
       7.460000        0.9228333341        0.0600643739
       7.470000        0.9266784544        0.0541377154
       7.480000        0.9304299984        0.0483564305
       7.490000        0.9340873346        0.0427450864
       7.500000        0.9376498312        0.0373289517
       7.510000        0.9411168567        0.0321340131
       7.520000        0.9444877796        0.0271869922
       7.530000        0.9477619681        0.0225153638
       7.540000        0.9509387907        0.0181473743
       7.550000        0.9540176157        0.0141120615
       7.560000        0.9569978117        0.0104392749
       7.570000        0.9598787469        0.0071596970
       7.580000        0.9626597897        0.0043048650
       7.590000        0.9653403086        0.0019071946
       7.600000        0.9679196720        0.0000000033
       7.610000        0.9703974057        0.0013986889
       7.620000        0.9727736652        0.0023344895
       7.630000        0.9750487636        0.0028674307
       7.640000        0.9772230138        0.0030557398
       7.650000        0.9792967290        0.0029559143
       7.660000        0.9812702221        0.0026227950
       7.670000        0.9831438061        0.0021096348
       7.680000        0.9849177941        0.0014681657
       7.690000        0.9865924990        0.0007486620
       7.700000        0.9881682339        0.0000000023
       7.710000        0.9896452520        0.0007363107
       7.720000        0.9910235676        0.0014441416
       7.730000        0.9923031350        0.0021144511
       7.740000        0.9934839088        0.0027392240
       7.750000        0.9945658434        0.0033114556
       7.760000        0.9955488933        0.0038251399
       7.770000        0.9964330128        0.0042752593
       7.780000        0.9972181565        0.0046577752
       7.790000        0.9979042789        0.0049696209
       7.800000        0.9984913343        0.0052086952
