
natural spline
             x          Natural CS          N_Error(%) 
       4.260000       58.4749214391        0.0003026261
       4.270000       58.8001543188        0.0003067690
       4.280000       59.1270930601        0.0003107533
       4.290000       59.4557430655        0.0003145766
       4.300000       59.7861097378        0.0003182371
       4.310000       60.1181984795        0.0003217326
       4.320000       60.4520146933        0.0003250612
       4.330000       60.7875637818        0.0003282210
       4.340000       61.1248511476        0.0003312103
       4.350000       61.4638821932        0.0003340272
       4.360000       61.8046623214        0.0003366702
       4.370000       62.1471969348        0.0003391376
       4.380000       62.4914914359        0.0003414278
       4.390000       62.8375512275        0.0003435395
       4.400000       63.1853817120        0.0003454711
       4.410000       63.5349882922        0.0003472214
       4.420000       63.8863763706        0.0003487889
       4.430000       64.2395513499        0.0003501726
       4.440000       64.5945186327        0.0003513711
       4.450000       64.9512836216        0.0003523835
       4.460000       65.3098517192        0.0003532085
       4.470000       65.6702283282        0.0003538452
       4.480000       66.0324188512        0.0003542926
       4.490000       66.3964286907        0.0003545498
       4.500000       66.7622632495        0.0003546160
       4.510000       67.1299279301        0.0003544903
       4.520000       67.4994281351        0.0003541720
       4.530000       67.8707692672        0.0003536603
       4.540000       68.2439567290        0.0003529546
       4.550000       68.6189959231        0.0003520542
       4.560000       68.9958922521        0.0003509586
       4.570000       69.3746511187        0.0003496673
       4.580000       69.7552779254        0.0003481797
       4.590000       70.1377780749        0.0003464955
       4.600000       70.5221569699        0.0003446141
       4.610000       70.9084200128        0.0003425353
       4.620000       71.2965726064        0.0003402587
       4.630000       71.6866201532        0.0003377840
       4.640000       72.0785680560        0.0003351110
       4.650000       72.4724217172        0.0003322394
       4.660000       72.8681865396        0.0003291692
       4.670000       73.2658679257        0.0003259001
       4.680000       73.6654712782        0.0003224320
       4.690000       74.0670019996        0.0003187649
       4.700000       74.4704654927        0.0003148988
       4.710000       74.8758671599        0.0003108336
       4.720000       75.2832124040        0.0003065693
       4.730000       75.6925066276        0.0003021061
       4.740000       76.1037552333        0.0002974440
       4.750000       76.5169636236        0.0002925831
       4.760000       76.9321372013        0.0002875237
       4.770000       77.3492813689        0.0002822657
       4.780000       77.7684015290        0.0002768096
       4.790000       78.1895030844        0.0002711554
       4.800000       78.6125914375        0.0002653035
       4.810000       79.0376719911        0.0002592541
       4.820000       79.4647501476        0.0002530076
       4.830000       79.8938313099        0.0002465643
       4.840000       80.3249208804        0.0002399245
       4.850000       80.7580242618        0.0002330886
       4.860000       81.1931468567        0.0002260571
       4.870000       81.6302940678        0.0002188303
       4.880000       82.0694712976        0.0002114087
       4.890000       82.5106839488        0.0002037928
       4.900000       82.9539374240        0.0001959831
       4.910000       83.3992371257        0.0001879801
       4.920000       83.8465884568        0.0001797843
       4.930000       84.2959968196        0.0001713962
       4.940000       84.7474676170        0.0001628164
       4.950000       85.2010062514        0.0001540456
       4.960000       85.6566181255        0.0001450843
       4.970000       86.1143086420        0.0001359331
       4.980000       86.5740832034        0.0001265926
       4.990000       87.0359472124        0.0001170637
       5.000000       87.4999060716        0.0001073467
       5.010000       87.9659651836        0.0000974426
       5.020000       88.4341299510        0.0000873520
       5.030000       88.9044057764        0.0000770755
       5.040000       89.3767980626        0.0000666139
       5.050000       89.8513122120        0.0000559680
       5.060000       90.3279536273        0.0000451385
       5.070000       90.8067277111        0.0000341262
       5.080000       91.2876398661        0.0000229318
       5.090000       91.7706954949        0.0000115561
       5.100000       92.2559000000        0.0000000000
       5.110000       92.7432586623        0.0000116044
       5.120000       93.2327762753        0.0000226050
       5.130000       93.7244575105        0.0000322333
       5.140000       94.2183070397        0.0000397372
       5.150000       94.7143295345        0.0000443803
       5.160000       95.2125296665        0.0000454421
       5.170000       95.7129121075        0.0000422174
       5.180000       96.2154815289        0.0000340163
       5.190000       96.7202426025        0.0000201639
       5.200000       97.2272000000        0.0000000000
       5.210000       97.7363590934        0.0000264043
       5.220000       98.2477280566        0.0000561269
       5.230000       98.7613157640        0.0000855962
       5.240000       99.2771310900        0.0001113145
       5.250000       99.7951829089        0.0001298569
       5.260000      100.3154800951        0.0001378697
       5.270000      100.8380315230        0.0001320701
       5.280000      101.3628460668        0.0001092442
       5.290000      101.8899326010        0.0000662469
       5.300000      102.4193000000        0.0000000000
       5.310000      102.9509565022        0.0000918907
       5.320000      103.4849078029        0.0002093092
       5.330000      104.0211589615        0.0003515273
       5.340000      104.5597150373        0.0005178286
       5.350000      105.1005810896        0.0007075079
       5.360000      105.6437621780        0.0009198716
       5.370000      106.1892633617        0.0011542371
       5.380000      106.7370897001        0.0014099329
       5.390000      107.2872462526        0.0016862984
       5.400000      107.8397380786        0.0019826838
       5.410000      108.3945702375        0.0022984498
       5.420000      108.9517477885        0.0026329675
       5.430000      109.5112757912        0.0029856184
       5.440000      110.0731593048        0.0033557943
       5.450000      110.6374033888        0.0037428968
       5.460000      111.2040131025        0.0041463375
       5.470000      111.7729935054        0.0045655379
       5.480000      112.3443496566        0.0049999288
       5.490000      112.9180866158        0.0054489508
       5.500000      113.4942094421        0.0059120539
       5.510000      114.0727231951        0.0063886970
       5.520000      114.6536329340        0.0068783485
       5.530000      115.2369437183        0.0073804856
       5.540000      115.8226606073        0.0078945943
       5.550000      116.4107886604        0.0084201695
       5.560000      117.0013329370        0.0089567147
       5.570000      117.5942984964        0.0095037418
       5.580000      118.1896903981        0.0100607712
       5.590000      118.7875137014        0.0106273314
       5.600000      119.3877734656        0.0112029594
       5.610000      119.9904747502        0.0117871999
       5.620000      120.5956226145        0.0123796056
       5.630000      121.2032221179        0.0129797371
       5.640000      121.8132783197        0.0135871626
       5.650000      122.4257962795        0.0142014581
       5.660000      123.0407810564        0.0148222069
       5.670000      123.6582377100        0.0154489998
       5.680000      124.2781712995        0.0160814347
       5.690000      124.9005868844        0.0167191169
       5.700000      125.5254895240        0.0173616586
       5.710000      126.1528842777        0.0180086792
       5.720000      126.7827762048        0.0186598047
       5.730000      127.4151703649        0.0193146681
       5.740000      128.0500718171        0.0199729089
       5.750000      128.6874856210        0.0206341734
       5.760000      129.3274168358        0.0212981142
       5.770000      129.9698705210        0.0219643904
       5.780000      130.6148517359        0.0226326674
       5.790000      131.2623655398        0.0233026167
       5.800000      131.9124169923        0.0239739161
       5.810000      132.5650111526        0.0246462493
       5.820000      133.2201530802        0.0253193061
       5.830000      133.8778478343        0.0259927820
       5.840000      134.5381004745        0.0266663783
       5.850000      135.2009160599        0.0273398022
       5.860000      135.8662996501        0.0280127661
       5.870000      136.5342563044        0.0286849885
       5.880000      137.2047910822        0.0293561927
       5.890000      137.8779090428        0.0300261079
       5.900000      138.5536152457        0.0306944683
       5.910000      139.2319147501        0.0313610134
       5.920000      139.9128126156        0.0320254879
       5.930000      140.5963139013        0.0326876414
       5.940000      141.2824236668        0.0333472286
       5.950000      141.9711469714        0.0340040090
       5.960000      142.6624888745        0.0346577471
       5.970000      143.3564544355        0.0353082121
       5.980000      144.0530487136        0.0359551778
       5.990000      144.7522767684        0.0365984226
       6.000000      145.4541436591        0.0372377298
       6.010000      146.1586544452        0.0378728867
       6.020000      146.8658141860        0.0385036853
       6.030000      147.5756279409        0.0391299220
       6.040000      148.2881007693        0.0397513973
       6.050000      149.0032377305        0.0403679160
       6.060000      149.7210438840        0.0409792871
       6.070000      150.4415242890        0.0415853236
       6.080000      151.1646840051        0.0421858426
       6.090000      151.8905280914        0.0427806652
       6.100000      152.6190616076        0.0433696164
       6.110000      153.3502896128        0.0439525250
       6.120000      154.0842171665        0.0445292235
       6.130000      154.8208493280        0.0450995484
       6.140000      155.5601911568        0.0456633397
       6.150000      156.3022477121        0.0462204409
       6.160000      157.0470240535        0.0467706993
       6.170000      157.7945252402        0.0473139657
       6.180000      158.5447563316        0.0478500941
       6.190000      159.2977223871        0.0483789422
       6.200000      160.0534284661        0.0489003709
       6.210000      160.8118796280        0.0494142443
       6.220000      161.5730809320        0.0499204300
       6.230000      162.3370374377        0.0504187986
       6.240000      163.1037542044        0.0509092238
       6.250000      163.8732362914        0.0513915826
       6.260000      164.6454887581        0.0518657549
       6.270000      165.4205166640        0.0523316237
       6.280000      166.1983250683        0.0527890748
       6.290000      166.9789190304        0.0532379969
       6.300000      167.7623036098        0.0536782819
       6.310000      168.5484838658        0.0541098240
       6.320000      169.3374648578        0.0545325206
       6.330000      170.1292516451        0.0549462715
       6.340000      170.9238492871        0.0553509794
       6.350000      171.7212628433        0.0557465496
       6.360000      172.5214973729        0.0561328899
       6.370000      173.3245579354        0.0565099108
       6.380000      174.1304495901        0.0568775251
       6.390000      174.9391773964        0.0572356483
       6.400000      175.7507464136        0.0575841981
       6.410000      176.5651617013        0.0579230949
       6.420000      177.3824283186        0.0582522611
       6.430000      178.2025513251        0.0585716216
       6.440000      179.0255357800        0.0588811037
       6.450000      179.8513867428        0.0591806367
