             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           4.20       1.435085       0.000005       1.435085       0.000005       1.435085       0.000005
           4.21       1.437438       0.001738       1.437463       0.000037       1.437463       0.000004
           4.22       1.439791       0.003083       1.439836       0.000063       1.439835       0.000006
           4.23       1.442144       0.004034       1.442203       0.000091       1.442202       0.000008
           4.24       1.444497       0.004604       1.444562       0.000106       1.444563       0.000009
           4.25       1.446850       0.004779       1.446917       0.000107       1.446919       0.000008
           4.26       1.449203       0.004571       1.449268       0.000096       1.449269       0.000002
           4.27       1.451556       0.003993       1.451613       0.000076       1.451614       0.000006
           4.28       1.453909       0.003031       1.453952       0.000055       1.453953       0.000002
           4.29       1.456262       0.001706       1.456286       0.000028       1.456287       0.000005
           4.30       1.458615       0.000004       1.458615       0.000004       1.458615       0.000004
           4.31       1.460914       0.001642       1.460938       0.000031       1.460938       0.000002
           4.32       1.463213       0.002899       1.463256       0.000050       1.463255       0.000001
           4.33       1.465512       0.003794       1.465569       0.000078       1.465568       0.000004
           4.34       1.467811       0.004323       1.467876       0.000095       1.467874       0.000003
           4.35       1.470110       0.004490       1.470174       0.000103       1.470176       0.000002
           4.36       1.472409       0.004297       1.472471       0.000095       1.472472       0.000002
           4.37       1.474708       0.003748       1.474762       0.000078       1.474763       0.000003
           4.38       1.477007       0.002846       1.477048       0.000045       1.477049       0.000003
           4.39       1.479306       0.001594       1.479329       0.000023       1.479329       0.000001
           4.40       1.481604       0.000005       1.481605       0.000004       1.481605       0.000004
           4.41       1.483852       0.001534       1.483875       0.000025       1.483875       0.000000
           4.42       1.486099       0.002729       1.486140       0.000055       1.486140       0.000006
           4.43       1.488346       0.003576       1.488401       0.000076       1.488400       0.000004
           4.44       1.490594       0.004071       1.490656       0.000087       1.490654       0.000001
           4.45       1.492841       0.004225       1.492903       0.000089       1.492904       0.000007
           4.46       1.495088       0.004048       1.495148       0.000078       1.495149       0.000002
           4.47       1.497336       0.003529       1.497387       0.000066       1.497388       0.000006
           4.48       1.499583       0.002677       1.499622       0.000046       1.499623       0.000002
           4.49       1.501830       0.001504       1.501852       0.000019       1.501853       0.000004
           4.50       1.504077       0.000004       1.504077       0.000004       1.504077       0.000004
           4.51       1.506275       0.001450       1.506297       0.000022       1.506297       0.000006
           4.52       1.508473       0.002573       1.508513       0.000050       1.508512       0.000003
           4.53       1.510671       0.003362       1.510723       0.000071       1.510722       0.000008
           4.54       1.512869       0.003841       1.512928       0.000083       1.512927       0.000004
           4.55       1.515067       0.003983       1.515126       0.000081       1.515127       0.000006
           4.56       1.517265       0.003815       1.517321       0.000075       1.517323       0.000004
           4.57       1.519463       0.003330       1.519512       0.000067       1.519513       0.000004
           4.58       1.521660       0.002532       1.521698       0.000041       1.521699       0.000002
           4.59       1.523858       0.001416       1.523880       0.000024       1.523880       0.000000
           4.60       1.526056       0.000000       1.526056       0.000000       1.526056       0.000000
           4.61       1.528207       0.001375       1.528228       0.000021       1.528228       0.000006
           4.62       1.530357       0.002431       1.530395       0.000046       1.530395       0.000007
           4.63       1.532508       0.003179       1.532558       0.000057       1.532557       0.000003
           4.64       1.534659       0.003620       1.534716       0.000077       1.534714       0.000007
           4.65       1.536809       0.003766       1.536866       0.000081       1.536867       0.000004
           4.66       1.538960       0.003603       1.539014       0.000071       1.539015       0.000001
           4.67       1.541111       0.003142       1.541158       0.000055       1.541159       0.000001
           4.68       1.543261       0.002385       1.543298       0.000036       1.543298       0.000002
           4.69       1.545412       0.001342       1.545432       0.000023       1.545433       0.000000
           4.70       1.547562       0.000001       1.547562       0.000001       1.547562       0.000001
           4.71       1.549668       0.001294       1.549688       0.000021       1.549688       0.000006
           4.72       1.551773       0.002294       1.551809       0.000042       1.551809       0.000003
           4.73       1.553878       0.003009       1.553926       0.000060       1.553925       0.000006
           4.74       1.555984       0.003420       1.556038       0.000073       1.556037       0.000004
           4.75       1.558089       0.003560       1.558143       0.000071       1.558145       0.000002
           4.76       1.560194       0.003407       1.560247       0.000068       1.560248       0.000001
           4.77       1.562300       0.002972       1.562345       0.000058       1.562346       0.000004
           4.78       1.564405       0.002266       1.564440       0.000041       1.564440       0.000003
           4.79       1.566511       0.001266       1.566530       0.000026       1.566530       0.000003
           4.80       1.568616       0.000001       1.568616       0.000001       1.568616       0.000001
           4.81       1.570678       0.001229       1.570697       0.000015       1.570697       0.000007
           4.82       1.572740       0.002174       1.572774       0.000032       1.572774       0.000006
           4.83       1.574802       0.002843       1.574847       0.000049       1.574846       0.000004
           4.84       1.576864       0.003238       1.576916       0.000058       1.576915       0.000002
           4.85       1.578925       0.003369       1.578980       0.000066       1.578979       0.000002
           4.86       1.580987       0.003224       1.581037       0.000064       1.581038       0.000004
           4.87       1.583049       0.002811       1.583093       0.000055       1.583094       0.000002
