             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           2.72       0.962648       3.795967       1.010272       0.963395       1.003767       0.313353
           2.73       0.965737       3.839919       1.014205       0.986061       1.007504       0.318879
           2.74       0.968826       3.882272       1.018124       1.008558       1.011227       0.324282
           2.75       0.971915       3.923054       1.022030       1.030903       1.014935       0.329541
           2.76       0.975004       3.962287       1.025922       1.053065       1.018628       0.334649
           2.77       0.978093       4.000009       1.029800       1.075049       1.022308       0.339632
           2.78       0.981182       4.036240       1.033666       1.096837       1.025973       0.344483
           2.79       0.984271       4.071008       1.037517       1.118447       1.029624       0.349171
           2.80       0.987360       4.104331       1.017973       1.131177       1.033261       0.353724
           2.81       0.990449       4.136245       1.021479       1.132961       1.036885       0.358158
           2.82       0.993538       4.166763       1.024977       1.134319       1.040494       0.362408
           2.83       0.996628       4.195921       1.028468       1.135114       1.044090       0.366546
           2.84       0.999717       4.223735       1.031951       1.135566       1.047671       0.370510
           2.85       1.002806       4.250223       1.035427       1.135494       1.051240       0.374349
           2.86       1.005895       4.275423       1.038894       1.135047       1.054794       0.378057
           2.87       1.008984       4.299335       1.042354       1.134157       1.058335       0.381592
           2.88       1.012073       4.321991       1.045807       1.132848       1.061863       0.384994
           2.89       1.015162       4.343423       1.049252       1.131144       1.065377       0.388245
           2.90       1.018251       4.363628       1.052689       1.129089       1.068878       0.391360
           2.91       1.021340       4.382639       1.056119       1.126605       1.072365       0.394335
           2.92       1.024429       4.400485       1.059541       1.123770       1.075839       0.397139
           2.93       1.027518       4.417163       1.062955       1.120674       1.079301       0.399824
           2.94       1.030607       4.432704       1.066362       1.117192       1.082749       0.402349
           2.95       1.033696       4.447124       1.069761       1.113313       1.086184       0.404752
           2.96       1.036785       4.460454       1.073152       1.109214       1.089606       0.406985
           2.97       1.039874       4.472688       1.076536       1.104749       1.093015       0.409073
           2.98       1.042963       4.483866       1.079912       1.099995       1.096411       0.411034
           2.99       1.046052       4.493982       1.083280       1.095037       1.099795       0.412840
           3.00       1.049141       4.503065       1.086641       1.089676       1.103166       0.414540
           3.01       1.052230       4.511140       1.089994       1.084066       1.106525       0.416073
           3.02       1.055319       4.518203       1.093339       1.078266       1.109871       0.417468
           3.03       1.058408       4.524279       1.096678       1.072104       1.113204       0.418708
           3.04       1.061497       4.529394       1.100008       1.065770       1.116526       0.419841
           3.05       1.064586       4.533542       1.103330       1.059220       1.119834       0.420808
           3.06       1.067675       4.536759       1.106645       1.052385       1.123130       0.421627
           3.07       1.070764       4.539037       1.109951       1.045414       1.126415       0.422334
           3.08       1.073853       4.540402       1.113251       1.038174       1.129687       0.422893
           3.09       1.076942       4.540867       1.116543       1.030686       1.132947       0.423341
           3.10       1.080031       4.540457       1.119827       1.023073       1.136195       0.423631
           3.11       1.083120       4.539162       1.123104       1.015225       1.139431       0.423821
           3.12       1.086209       4.537018       1.126373       1.007203       1.142656       0.423843
           3.13       1.089298       4.534016       1.129634       0.999015       1.145868       0.423745
           3.14       1.092387       4.530180       1.132887       0.990676       1.149069       0.423513
           3.15       1.095477       4.525520       1.136133       0.982194       1.152258       0.423182
           3.16       1.098565       4.520061       1.139372       0.973441       1.155436       0.422717
           3.17       1.101655       4.513792       1.142602       0.964672       1.158602       0.422125
           3.18       1.104743       4.506746       1.145825       0.955655       1.161757       0.421431
           3.19       1.107833       4.498915       1.149040       0.946583       1.164899       0.420548
           3.20       1.110922       4.490318       1.152248       0.937389       1.168032       0.419617
           3.21       1.114011       4.480979       1.155448       0.928018       1.171152       0.418520
           3.22       1.117100       4.470886       1.158640       0.918547       1.174262       0.417354
           3.23       1.120189       4.460060       1.161825       0.908921       1.177360       0.416045
           3.24       1.123278       4.448523       1.165002       0.899259       1.180447       0.414608
           3.25       1.126367       4.436264       1.168172       0.889442       1.183524       0.413070
           3.26       1.129456       4.423313       1.171333       0.879549       1.186589       0.411386
           3.27       1.132545       4.409660       1.174487       0.869573       1.189643       0.409633
           3.28       1.135634       4.395325       1.177634       0.859531       1.192687       0.407787
